entity_head	relation	entity_tail
m.0drjyks	1	m.0g30y37
m.0drjyks	2	m.055t63
m.0drjyks	1	m.03fnf_k
m.0drjyks	0	m.0kpv11
m.0drjyks	1	m.03j9fj_
m.0dsh03v	0	m.0kpv11
m.0dsh03v	1	m.03fg_kl
m.0dsh03v	1	m.0fkz_hm
m.0dsh03v	1	m.0dsh02y
m.0dsh03v	1	m.03fg_kr
m.0dsh03v	2	m.01vtqml
m.0dtwvbx	1	m.049mfdx
m.0dtwvbx	2	m.06wcs2
m.0dtwvbx	1	m.0flml_h
m.0dtwvbx	1	m.03xspls
m.0dtwvbx	1	m.03xspll
m.0dtwvbx	1	m.0dytcsq
m.0dtwvbx	0	m.0kpv11
m.0dtwvbx	1	m.0f8vy0q
m.0dtwvbx	1	m.0dvkvv9
m.0dtwvbx	1	m.0f3wch_
m.0f9zk2g	2	m.01vzl3
m.0f9zk2g	1	m.03j6bj6
m.0f9zk2g	0	m.0kpv11
m.0frggy7	1	m.0dx7pvw
m.0frggy7	2	m.01wmxfs
m.0frggy7	0	m.0kpv11
m.0frggy7	5	m.0837ql
m.0frggy7	2	m.0837ql
m.0fvgzz4	1	m.0fvgzyx
m.0fvgzz4	1	m.0g1vszk
m.0fvgzz4	0	m.0kpv11
m.0fvgzz4	2	m.02q21vv
m.0fwtt5n	1	m.0g1b2fp
m.0fwtt5n	2	m.03gqqf8
m.0fwtt5n	0	m.0kpv11
m.0g6g9kr	0	m.0kpv11
m.0g6g9kr	2	m.0g5xwf2
m.0g6g9kr	1	m.0g6g9jc
m.0gb8fbf	0	m.0kpv11
m.0gb8fbf	1	m.0gb8f9w
m.0gb8fbf	2	m.0dymm5v
m.0j6q39d	0	m.0kpv11
m.0j6q39d	2	m.01vsnff
m.0j6q39d	1	m.0j6q2j1
m.0jdyrdj	2	m.0glp7cc
m.0jdyrdj	0	m.09jd9nh
m.0jdyrdj	1	m.0jdy460
m.0l1kxr	4	m.01whw0s
m.0l1kxr	1	m.037ljpt
m.0l1kxr	1	m.036css0
m.0l1kxr	1	m.0g34x71
m.0l1kxr	1	m.037dmd7
m.0l1kxr	1	m.0f3jfhp
m.0l1kxr	1	m.0g6r4mq
m.0l1kxr	1	m.0fzp319
m.0l1kxr	1	m.037ry1k
m.0l1kxr	1	m.010_77hc
m.0l1kxr	1	m.0f0hppg
m.0l1kxr	1	m.031kd7c
m.0l1kxr	0	m.0kpv11
m.0l1kxr	1	m.0g3vtxm
m.0l1kxr	2	m.01t_xp_
m.0l1kxr	1	m.04025r2
m.0lh0gv	1	m.0fk_mkg
m.0lh0gv	1	m.03yzrts
m.0lh0gv	1	m.030t9dv
m.0lh0gv	1	m.0fx5kn_
m.0lh0gv	0	m.09jd9nh
m.0lh0gv	1	m.03_c__t
m.0lh0gv	1	m.01hfzmv
m.0lh0gv	1	m.0g3hm4_
m.0lh0gv	1	m.0fjfckc
m.0lh0gv	1	m.036tf6p
m.0lh0gv	1	m.03_c_y3
m.0lh0gv	2	m.033s6
m.0lh0gv	1	m.01hfxvc
m.0lh0gv	1	m.035d90y
m.0lhlv9	0	m.0kpv11
m.0lhlv9	2	m.0kp50
m.0lhlv9	1	m.0fvg2k_
m.0lhlv9	1	m.03_w80p
m.0lhlv9	1	m.0dzz71l
m.0lhlv9	1	m.0dr8bj2
m.0lhlv9	1	m.03146q8
m.0ljv1m	1	m.0f94zwn
m.0ljv1m	1	m.032s360
m.0ljv1m	1	m.039hhvz
m.0ljv1m	1	m.0f4l5rs
m.0ljv1m	0	m.0kpv11
m.0ljv1m	1	m.036937t
m.0ljv1m	1	m.0fxdbc9
m.0ljv1m	1	m.036hll5
m.0ljv1m	1	m.0329m7j
m.0ljv1m	2	m.0163dn
m.0ljv1m	1	m.0389l3z
m.0myw8g	1	m.0dq16_d
m.0myw8g	2	m.01qczr
m.0myw8g	0	m.0kpv11
m.0myw8g	1	m.0fs_9r9
m.0nkyyk	1	m.032p0j8
m.0nkyyk	2	m.0y48b
m.0nkyyk	1	m.039fhn4
m.0nkyyk	1	m.0fkppct
m.0nkyyk	1	m.0fht5w_
m.0nkyyk	1	m.0fcl9p8
m.0nkyyk	0	m.0kpv11
m.0nkyyk	1	m.0fwc9kt
m.0nl_h8z	0	m.0kpv11
m.0nl_h8z	2	m.02vnpv
m.0nlzv01	0	m.0kpv11
m.0nlzv01	2	m.01rz6wq
m.0nm9t1g	0	m.0kpv11
m.0nm9t1g	2	m.03gqqf8
m.0nnjys8	0	m.0kpv11
m.0nnjys8	2	m.065zzmh
m.0nnw3k9	0	m.0kpv11
m.0nnw3k9	2	m.0mmhn
m.0nnwfvc	0	m.0kpv11
m.0nnwfvc	2	m.05p9fc5
m.0ps49f	1	m.034l01l
m.0ps49f	2	m.0cfhb
m.0ps49f	0	m.0kpv11
m.0ps49f	1	m.0f7tdx8
m.0ps49f	1	m.0f83g7t
m.0ps49f	1	m.0fkq3zj
m.0ps49f	1	m.0fhgs6n
m.0ps49f	1	m.0f2d9mb
m.0ps49f	1	m.0f2dc2b
m.0ps49f	1	m.0dwv_7z
m.0ps49f	1	m.0fhgm33
m.0ps49f	1	m.0dxpld6
m.0q5mpbx	0	m.0kpv11
m.0q5mpbx	2	m.0h5dhy
m.0qfwmv1	2	m.03yz1mc
m.0qfwmv1	0	m.0kpv11
m.0qfz5k	1	m.034_321
m.0qfz5k	0	m.0kpv11
m.0qfz5k	2	m.04k05
m.0qy86b	1	m.0f9597g
m.0qy86b	1	m.0fkcz_2
m.0qy86b	1	m.01hssdm
m.0qy86b	2	m.0560w
m.0qy86b	1	m.0dp5vxp
m.0qy86b	1	m.03bh6sh
m.0qy86b	1	m.01hsscb
m.0qy86b	0	m.0kpv11
m.0qy86b	1	m.036qkf3
m.0sjf414	0	m.09jd9nh
m.0sjf414	2	m.0dph5z
m.0snp_lp	0	m.0kpv11
m.0snp_lp	2	m.09v2j1p
m.0t31xx	1	m.0fbwhgp
m.0t31xx	1	m.01jtssf
m.0t31xx	2	m.0jrcj
m.0t31xx	0	m.0kpv11
m.0t31xx	1	m.01jtstj
m.0t31xx	1	m.0319nfz
m.0t31xx	1	m.0dnck2_
m.0t31xx	1	m.0dpnds1
m.0tmmwg	2	m.04qzm
m.0tmmwg	1	m.01hflry
m.0tmmwg	0	m.0kpv11
m.0vqf5m	1	m.0fnfx89
m.0vqf5m	1	m.0fht5_t
m.0vqf5m	2	m.06br6t
m.0vqf5m	1	m.0g89kfd
m.0vqf5m	0	m.0kpv11
m.0vqf5m	1	m.035sws_
m.0vz9k8	2	m.026f8f
m.0vz9k8	1	m.030ddkz
m.0vz9k8	0	m.0kpv11
m.0wkqml	2	m.05jwmc
m.0wkqml	0	m.0kpv11
m.0wkqml	1	m.030dphz
m.0wkqml	1	m.030_76k
m.0wkqml	1	m.0f_llpw
m.0x1jtg4	0	m.09jd9nh
m.0x1jtg4	2	m.05mt_q
m.0yx_tk	0	m.0kpv11
m.0yx_tk	1	m.0f7tn09
m.0yx_tk	1	m.039xdp5
m.0yx_tk	1	m.0dythrm
m.0yx_tk	2	m.03r9dg
m.013pf8f	1	m.0f0jj4g
m.013pf8f	1	m.03fjhqr
m.013pf8f	1	m.0f3hvtw
m.013pf8f	1	m.01ktxy0
m.013pf8f	1	m.0dmxh02
m.013pf8f	1	m.033db79
m.013pf8f	2	m.01jm1t
m.013pf8f	0	m.0kpv11
m.015p3p1	3	m.049gvdm
m.015p3p1	0	m.0kpv11
m.015p3p1	1	m.03b8g28
m.015p3p1	1	m.03fpfxm
m.015p3p1	4	m.049gvdm
m.015p3p1	2	m.07lf2h
m.015p3p1	3	m.0nhyhv_
m.015p3p1	1	m.0dtbt97
m.015p3p1	4	m.03f1grj
m.015p3p1	3	m.0nhc9bg
m.016wcr2	1	m.0373v6t
m.016wcr2	1	m.0fm6zv4
m.016wcr2	0	m.0kpv11
m.016wcr2	1	m.0flymt9
m.016wcr2	1	m.0g1p_k9
m.016wcr2	1	m.0f8h9bh
m.016wcr2	1	m.0fths1k
m.016wcr2	1	m.0fkpkf0
m.016wcr2	2	m.016cf0
m.016wcr2	4	m.0gt_k
m.016wcr2	2	m.0gt_k
m.016wcr2	1	m.0fk_6z_
m.016wcr2	1	m.035bm12
m.016wcr2	1	m.0dwvltw
m.016zl3h	1	m.0f0jj3n
m.016zl3h	1	m.0f2t2n7
m.016zl3h	1	m.039s5b7
m.016zl3h	1	m.0dt9xcx
m.016zl3h	1	m.0f18jr6
m.016zl3h	1	m.0f4l3s9
m.016zl3h	1	m.0f60klx
m.016zl3h	2	m.01cng
m.016zl3h	0	m.0kpv11
m.016zl3q	1	m.039s5b7
m.016zl3q	1	m.0dt9xcx
m.016zl3q	1	m.0f60klx
m.016zl3q	1	m.0f4l3s9
m.016zl3q	1	m.0f2t2n7
m.016zl3q	0	m.0kpv11
m.016zl3q	1	m.0f18jr6
m.016zl3q	2	m.01cng
m.016zl3q	1	m.0f0jj3n
m.01c3pmn	0	m.0kpv11
m.01c3pmn	1	m.0dmhzkh
m.01c3pmn	2	m.01qdty_
m.01c3pmn	1	m.031b5kr
m.01c3pmn	1	m.0fg6lbm
m.01c3pmn	1	m.0fkp9yt
m.01c3pmn	1	m.01qdtx2
m.01c3pmn	1	m.0fjf64p
m.01cm34l	0	m.0kpv11
m.01cm34l	1	m.0dz68g_
m.01cm34l	2	m.03vhvp
m.01cm34l	1	m.036n_tt
m.01cspl4	2	m.059wc6
m.01cspl4	0	m.0kpv11
m.01cspl4	1	m.01rcbql
m.01cspl4	1	m.030vg83
m.0dnyqlk	1	m.0fsthst
m.0dnyqlk	2	m.032pmw
m.0dnyqlk	1	m.0fwf0mq
m.0dnyqlk	1	m.0g3vdc9
m.0dnyqlk	1	m.0frfjjm
m.0dnyqlk	1	m.0fs2rpd
m.0dnyqlk	1	m.0fztbnk
m.0dnyqlk	0	m.0kpv11
m.0dpcj8h	1	m.03fmhc5
m.0dpcj8h	2	m.01ptpgn
m.0dpcj8h	1	m.0fd6qxz
m.0dpcj8h	0	m.0kpv11
m.0dpcj8h	1	m.03fmhc0
m.0dtrn11	1	m.0dnrqj4
m.0dtrn11	1	m.0f7fdfy
m.0dtrn11	2	m.04k05
m.0dtrn11	0	m.0kpv11
m.0dyfhbt	1	m.0dyfh9f
m.0dyfhbt	1	m.0fgvljv
m.0dyfhbt	1	m.0f606h9
m.0dyfhbt	1	m.0fqyllh
m.0dyfhbt	1	m.03fh1gl
m.0dyfhbt	2	m.0jg77
m.0dyfhbt	0	m.0kpv11
m.0f02v62	1	m.0g0nzpr
m.0f02v62	2	m.05q_9w
m.0f02v62	1	m.0frljmv
m.0f02v62	0	m.0kpv11
m.0f02v62	1	m.0f02trf
m.0f02v62	1	m.0fs2cs8
m.0f02v62	1	m.0fz2w25
m.0f02v62	1	m.0f2dz71
m.0f2jnjk	1	m.03zj5g7
m.0f2jnjk	2	m.029ql
m.0f2jnjk	0	m.0kpv11
m.0f7f1kg	2	m.03wd_kk
m.0f7f1kg	1	m.03xt6f6
m.0f7f1kg	1	m.03jbjyt
m.0f7f1kg	1	m.0d_rm_v
m.0f7f1kg	1	m.0f7f19q
m.0f7f1kg	0	m.0kpv11
m.0fr78c2	1	m.038dxb5
m.0fr78c2	1	m.0f4zfdq
m.0fr78c2	1	m.0flygwg
m.0fr78c2	1	m.03zt2sb
m.0fr78c2	2	m.0370w8
m.0fr78c2	1	m.0f7tm2f
m.0fr78c2	1	m.035vf9n
m.0fr78c2	1	m.0f33vyv
m.0fr78c2	1	m.0fs33_j
m.0fr78c2	0	m.0kpv11
m.0fv8zz0	1	m.0g7cv_4
m.0fv8zz0	2	m.01mpq7s
m.0fv8zz0	1	m.0g804ql
m.0fv8zz0	1	m.0g3crtf
m.0fv8zz0	1	m.0g7s7nx
m.0fv8zz0	1	m.0fxqbtb
m.0fv8zz0	1	m.0g7s7dd
m.0fv8zz0	0	m.0kpv11
m.0fxw8gk	0	m.0kpv11
m.0fxw8gk	1	m.0gdt4s9
m.0fxw8gk	2	m.0gvqw50
m.0g7dgnm	2	m.0161c2
m.0g7dgnm	1	m.0g7xq3c
m.0g7dgnm	1	m.0gb97zj
m.0g7dgnm	1	m.0g8wqcg
m.0g7dgnm	4	m.01x1lf
m.0g7dgnm	0	m.0kpv11
m.0g7dgnm	1	m.0gd8vyn
m.0g7dgnm	1	m.0gf3tpg
m.0g7dgnm	3	m.01x1lf
m.0g7dgnm	1	m.0gbfc_y
m.0g92rsp	0	m.0kpv11
m.0g92rsp	2	m.04y5j5s
m.0g92rsp	1	m.0g95g7h
m.0lddps	1	m.0fkppz7
m.0lddps	1	m.032d32x
m.0lddps	0	m.0kpv11
m.0lddps	2	m.016ntp
m.0ldvs5	1	m.0f03rp8
m.0ldvs5	0	m.0kpv11
m.0ldvs5	1	m.0fm71l_
m.0ldvs5	2	m.011_vg
m.0ldvs5	1	m.0fv5cvp
m.0ldvs5	1	m.033_dvp
m.0ldvs5	1	m.0f6cr8p
m.0lfcd2	0	m.0kpv11
m.0lfcd2	1	m.034ypxw
m.0lfcd2	2	m.0d193h
m.0lfcd2	1	m.0dmjc2j
m.0lfkvq	1	m.0g2g50r
m.0lfkvq	1	m.0f4ycx8
m.0lfkvq	1	m.0fzck99
m.0lfkvq	1	m.0fgv7t9
m.0lfkvq	0	m.0kpv11
m.0lfkvq	1	m.038f1kf
m.0lfkvq	2	m.081wh1
m.0lmdzm	1	m.035jpz_
m.0lmdzm	1	m.0g6g8hh
m.0lmdzm	2	m.016ntp
m.0lmdzm	0	m.0kpv11
m.0m1src	0	m.0kpv11
m.0m1src	1	m.030x_pp
m.0m1src	2	m.03y2lh
m.0m1src	1	m.0dtb2w5
m.0m4kjg	1	m.0dr912q
m.0m4kjg	2	m.07sbk
m.0m4kjg	0	m.0kpv11
m.0m4kjg	1	m.0dsgld8
m.0m4kjg	1	m.038f90d
m.0mbpy1	1	m.0fhh0xf
m.0mbpy1	1	m.0dmhfm_
m.0mbpy1	1	m.0fl9r53
m.0mbpy1	0	m.0kpv11
m.0mbpy1	1	m.0dtrsqy
m.0mbpy1	2	m.0jg77
m.0mbpy1	1	m.0dyv6kl
m.0mbpy1	1	m.033kf8j
m.0mbpy1	3	m.0889sz
m.0mbpy1	1	m.0dyg3wv
m.0mbpy1	1	m.0fyv6mk
m.0mbpy1	1	m.0dqvdzl
m.0mbpy1	1	m.0fclcw4
m.0mbpy1	1	m.0dvymlc
m.0mbpy1	1	m.0fcxkvj
m.0mbpy1	1	m.0dnbbpl
m.0mbpy1	1	m.0fnfl5c
m.0mbpy1	1	m.01hh4qv
m.0mbpy1	1	m.0g3j53b
m.0mbpy1	1	m.0f845qn
m.0msgds	1	m.0g12s7s
m.0msgds	0	m.0kpv11
m.0msgds	2	m.05qw5
m.0msgds	1	m.0fw1r17
m.0msgds	1	m.0fw92rc
m.0msgds	1	m.039kf0n
m.0msnwy	2	m.012wrr
m.0msnwy	1	m.036tc1l
m.0msnwy	1	m.0f_9qck
m.0msnwy	0	m.0kpv11
m.0msnwy	1	m.0fcxymg
m.0n84gv	2	m.0cfhb
m.0n84gv	1	m.0376dq9
m.0n84gv	0	m.0kpv11
m.0n84gv	1	m.0440_x
m.0n84gv	1	m.0d_s4kj
m.0n84gv	1	m.0fs2vth
m.0n84gv	1	m.0dmxdlc
m.0n84gv	1	m.0fjr79l
m.0n84gv	1	m.0g26dhh
m.0n84gv	1	m.0f3w543
m.0n84gv	1	m.0f476gt
m.0n84gv	1	m.0f4mcp8
m.0n84gv	1	m.0f5pr0x
m.0n8xy2	1	m.0g7nh2g
m.0n8xy2	1	m.0fk_pm9
m.0n8xy2	1	m.0f1nn4b
m.0n8xy2	1	m.0fw7m_8
m.0n8xy2	1	m.0f5p950
m.0n8xy2	1	m.0327g3m
m.0n8xy2	2	m.02vnpv
m.0n8xy2	4	m.02vnpv
m.0n8xy2	0	m.0kpv11
m.0nl5mqv	2	m.049gc5g
m.0nl5mqv	0	m.0kpv11
m.0nmmcjm	0	m.0kpv11
m.0nmmcjm	2	m.0mmhn
m.0np2bph	0	m.0kpv11
m.0np2bph	2	m.01qwj55
m.0pqnl6	1	m.034dl2m
m.0pqnl6	0	m.0kpv11
m.0pqnl6	2	m.01f9zw
m.0q00qq	4	m.06p554
m.0q00qq	1	m.0329whq
m.0q00qq	1	m.0dwf9_m
m.0q00qq	0	m.0kpv11
m.0q00qq	1	m.01hfgdv
m.0q00qq	1	m.032qcqy
m.0q00qq	1	m.035ksp5
m.0q00qq	1	m.0f84658
m.0q00qq	1	m.0fk_5xg
m.0q00qq	2	m.0120rz
m.0q5l7hz	2	m.0glq31v
m.0q5l7hz	0	m.0kpv11
m.0qf2cx	1	m.036343c
m.0qf2cx	4	m.081wh1
m.0qf2cx	1	m.01hxvx1
m.0qf2cx	0	m.0kpv11
m.0qf2cx	1	m.0g34z8k
m.0qf2cx	1	m.0dr847v
m.0qf2cx	4	m.092lrz
m.0qf2cx	1	m.0ffv_wm
m.0qf2cx	1	m.0fs_lr7
m.0qf2cx	2	m.081wh1
m.0qf2cx	1	m.0fkcj8g
m.0qf2cx	1	m.0340_kk
m.0rk29bl	2	m.025sqb0
m.0rk29bl	0	m.0kpv11
m.0shc4ll	2	m.02q3w3v
m.0shc4ll	0	m.09jd9nh
m.0sj2xtp	0	m.0kpv11
m.0sj2xtp	2	m.0dymm5v
m.0v8zqz	1	m.0303qwz
m.0v8zqz	1	m.0flm16l
m.0v8zqz	1	m.0f4z043
m.0v8zqz	0	m.0kpv11
m.0v8zqz	2	m.03r9dg
m.0vfm2s	1	m.031dmyc
m.0vfm2s	2	m.05jy74
m.0vfm2s	0	m.0kpv11
m.0vfm2s	1	m.0f0wh9k
m.0vfm2s	1	m.01lb85w
m.0vfm2s	1	m.0f3w4dp
m.0wf6yp	1	m.034dj7t
m.0wf6yp	1	m.03839vy
m.0wf6yp	0	m.0kpv11
m.0wf6yp	1	m.0fvdgkh
m.0wf6yp	2	m.0jrcj
m.0wf6yp	1	m.0g2648g
m.0wjcqq	1	m.037br6d
m.0wjcqq	1	m.03_p8mn
m.0wjcqq	0	m.0kpv11
m.0wjcqq	1	m.0fd7nq7
m.0wjcqq	2	m.0560w
m.0wjcqq	1	m.035c5v5
m.0wjcqq	1	m.0f34p8v
m.0wjcqq	1	m.0f4ln30
m.0wy0yp	4	m.012dykz9
m.0wy0yp	1	m.01kk8vw
m.0wy0yp	0	m.0kpv11
m.0wy0yp	1	m.0f60ph8
m.0wy0yp	2	m.0370w8
m.0wy0yp	1	m.0dmy13b
m.0yf4l25	0	m.09jd9nh
m.0yf4l25	2	m.02l840
m.0ylkql	1	m.01k9tpw
m.0ylkql	1	m.01k9tk8
m.0ylkql	1	m.0g1q3z2
m.0ylkql	2	m.01k9t__
m.0ylkql	1	m.035msbn
m.0ylkql	0	m.0kpv11
m.0ylkql	1	m.0fqfx4m
m.0100rlq	4	m.01wbg8q
m.0100rlq	2	m.01wbg8q
m.0100rlq	0	m.0kpv11
m.0100rlq	1	m.03578jz
m.011b7gn	2	m.01crj8
m.011b7gn	1	m.0dysxkn
m.011b7gn	1	m.0f03j45
m.011b7gn	1	m.04glqj
m.011b7gn	0	m.0kpv11
m.011d5qth	0	m.0kpv11
m.011d5qth	2	m.0drwt_v
m.012zgkk	1	m.0g3j3ff
m.012zgkk	2	m.041f35
m.012zgkk	0	m.0kpv11
m.012zgkk	1	m.0394p8n
m.0135zdz	1	m.03bl0_w
m.0135zdz	0	m.0kpv11
m.0135zdz	2	m.01wsfk
m.0143xrg	1	m.0f5b3x8
m.0143xrg	1	m.0dqwry9
m.0143xrg	1	m.0drn43y
m.0143xrg	1	m.0dmykls
m.0143xrg	1	m.0dtsddb
m.0143xrg	1	m.0fcxgr4
m.0143xrg	1	m.0f47snx
m.0143xrg	2	m.0cfhb
m.0143xrg	1	m.0f8h_t2
m.0143xrg	1	m.033n4gp
m.0143xrg	1	m.03fjlfv
m.0143xrg	1	m.0f8h9_p
m.0143xrg	1	m.0f8vwyh
m.0143xrg	0	m.0kpv11
m.0143xrg	1	m.0f2dc1f
m.0143xrg	1	m.0ft5m_t
m.0143xrg	1	m.0dmhb8t
m.0143xrg	1	m.0dmj656
m.0143xrg	1	m.0f7t28m
m.015j_w2	1	m.01jtsp1
m.015j_w2	0	m.0kpv11
m.015j_w2	2	m.0jrcj
m.015p3pq	0	m.0kpv11
m.015p3pq	3	m.0nhc9bg
m.015p3pq	4	m.03f1grj
m.015p3pq	3	m.049gvdm
m.015p3pq	1	m.03b8g28
m.015p3pq	4	m.049gvdm
m.015p3pq	2	m.07lf2h
m.015p3pq	1	m.03fpfxm
m.015p3pq	3	m.0nhyhv_
m.015p3pq	1	m.0dtbt97
m.01bn3ln	4	m.01w58mw
m.01bn3ln	1	m.0373ddw
m.01bn3ln	1	m.0357pc3
m.01bn3ln	2	m.01w58mw
m.01bn3ln	0	m.0kpv11
m.01c3qhf	1	m.031fh2t
m.01c3qhf	0	m.0kpv11
m.01c3qhf	1	m.0gbc84v
m.01c3qhf	2	m.0fq7h5
m.0_7_qb	3	m.046j9x
m.0_7_qb	1	m.0dp52wf
m.0_7_qb	1	m.0f2s275
m.0_7_qb	1	m.0dz6g5f
m.0_7_qb	1	m.0f0x01x
m.0_7_qb	4	m.04g306
m.0_7_qb	0	m.0kpv11
m.0_7_qb	2	m.01wcc0q
m.0_7_qb	1	m.030d6j0
m.0_7_qb	1	m.0flxtr2
m.0_7_qb	1	m.0fj2wq8
m.0_7_qb	1	m.037pg7w
m.0dmw7ch	2	m.04g0hkc
m.0dmw7ch	0	m.0kpv11
m.0dmw7ch	1	m.03fsh3k
m.0dnt99l	1	m.0dnt98k
m.0dnt99l	2	m.03yf2q
m.0dnt99l	1	m.0ff74ty
m.0dnt99l	2	m.03yf0q
m.0dnt99l	0	m.0kpv11
m.0dnt99l	2	m.0lbyt
m.0dts4j3	1	m.0ff6_nj
m.0dts4j3	0	m.0kpv11
m.0dts4j3	1	m.03fkz84
m.0dts4j3	1	m.0dts4h3
m.0dts4j3	2	m.0416c5
m.0dts4j3	1	m.0f84wp_
m.0dvp22k	0	m.0kpv11
m.0dvp22k	1	m.0f9j5pf
m.0dvp22k	2	m.01rgdtv
m.0dvp22k	1	m.03xsr02
m.0dvp22k	1	m.03y_3g_
m.0dw3jkv	2	m.01qh5k7
m.0dw3jkv	0	m.0kpv11
m.0dw3jkv	1	m.03fn1g5
m.0f0rc7v	1	m.0fcwzqr
m.0f0rc7v	0	m.0kpv11
m.0f0rc7v	2	m.01ptpgn
m.0f1dw3p	0	m.0kpv11
m.0f1dw3p	2	m.0bthz2
m.0f1dw3p	1	m.0g2l4fb
m.0f1dw3p	1	m.0f7f5tp
m.0f1dw3p	1	m.03j96v7
m.0f1dw3p	1	m.0f95nb0
m.0f1dw3p	1	m.03xsgj7
m.0f2qj4b	2	m.01rgdtv
m.0f2qj4b	0	m.0kpv11
m.0f2qj4b	1	m.0f8gkq2
m.0f8yyd7	2	m.03d2h22
m.0f8yyd7	1	m.03xtcxh
m.0f8yyd7	1	m.0fh5cbw
m.0f8yyd7	0	m.0kpv11
m.0fr7zky	1	m.0g7wt95
m.0fr7zky	1	m.0g25p2z
m.0fr7zky	0	m.0kpv11
m.0fr7zky	1	m.0frsqtr
m.0fr7zky	1	m.0fr7zjq
m.0fr7zky	2	m.055t63
m.0frsx8g	1	m.0frsx88
m.0frsx8g	4	m.01vtxkw
m.0frsx8g	2	m.04q9ld
m.0frsx8g	0	m.0kpv11
m.0fry726	0	m.0kpv11
m.0fry726	2	m.01fj8s
m.0fry726	1	m.0fry71g
m.0fwlbj8	0	m.0kpv11
m.0fwlbj8	1	m.0g1zmp_
m.0fwlbj8	1	m.0fwlbhl
m.0fwlbj8	1	m.0fx3gy3
m.0fwlbj8	2	m.07sbk
m.0fwlbj8	1	m.0fy2b69
m.0g001fm	1	m.0g001dl
m.0g001fm	2	m.01wqphl
m.0g001fm	0	m.0kpv11
m.0l1sfs	1	m.0dpm7qk
m.0l1sfs	1	m.0fv6dt8
m.0l1sfs	0	m.0kpv11
m.0l1sfs	1	m.0fvs91r
m.0l1sfs	2	m.01w0r3
m.0l1sfs	1	m.0319xsh
m.0lddmt	1	m.0fkppz7
m.0lddmt	0	m.0kpv11
m.0lddmt	1	m.032d32x
m.0lddmt	2	m.016ntp
m.0lfksr	1	m.0fzck99
m.0lfksr	0	m.0kpv11
m.0lfksr	1	m.0f4ycx8
m.0lfksr	1	m.0g2g50r
m.0lfksr	1	m.0fgv7t9
m.0lfksr	1	m.038f1kf
m.0lfksr	2	m.081wh1
m.0lfsj6	1	m.0f3w3jg
m.0lfsj6	2	m.01f09r
m.0lfsj6	1	m.0fgvc8q
m.0lfsj6	1	m.039y064
m.0lfsj6	1	m.0dvjl1j
m.0lfsj6	1	m.0dytsqg
m.0lfsj6	0	m.0kpv11
m.0lfsj6	1	m.0f95795
m.0lfsj6	1	m.0fj3yj2
m.0lllv3	1	m.032ws8r
m.0lllv3	4	m.01vz82b
m.0lllv3	1	m.0fg658f
m.0lllv3	1	m.030l2m8
m.0lllv3	1	m.0dntk7s
m.0lllv3	1	m.0fh5b11
m.0lllv3	0	m.0kpv11
m.0lllv3	4	m.011_vz
m.0lllv3	1	m.0373ps6
m.0lllv3	2	m.011_vz
m.0lllv3	1	m.0dzkzj1
m.0lllv3	1	m.0367gg5
m.0lllv3	1	m.0f7fxlj
m.0lllv3	1	m.0dz6sxg
m.0lllv3	1	m.037t62f
m.0lllv3	1	m.0fhg_sf
m.0lllv3	1	m.0fzyfl3
m.0lmvjm	2	m.01vrncs
m.0lmvjm	1	m.0f9jshx
m.0lmvjm	1	m.0306rys
m.0lmvjm	1	m.0gd8z42
m.0lmvjm	1	m.0dx7_g4
m.0lmvjm	1	m.0dp_w2k
m.0lmvjm	1	m.0dqgsbk
m.0lmvjm	1	m.0fmjmjj
m.0lmvjm	0	m.0kpv11
m.0lmvjm	1	m.0g25tl5
m.0lmvjm	1	m.0fdxsvy
m.0lmvjm	1	m.0ffk_1n
m.0lmvjm	4	m.02c5kx
m.0lpp9t	1	m.0dqgmcr
m.0lpp9t	2	m.06dk_
m.0lpp9t	1	m.0fb6l5v
m.0lpp9t	1	m.0f72msf
m.0lpp9t	1	m.0f3jc2t
m.0lpp9t	1	m.01h7wj6
m.0lpp9t	1	m.0fqzxvc
m.0lpp9t	1	m.0fjrg50
m.0lpp9t	0	m.0kpv11
m.0m0s8r	1	m.01hssqg
m.0m0s8r	2	m.0560w
m.0m0s8r	1	m.038lw3_
m.0m0s8r	1	m.031hmdw
m.0m0s8r	1	m.0fj3627
m.0m0s8r	1	m.0fl9x68
m.0m0s8r	0	m.0kpv11
m.0m46cx	1	m.0f4z9hs
m.0m46cx	4	m.07gb6p
m.0m46cx	1	m.0g25ydb
m.0m46cx	1	m.0349gh0
m.0m46cx	4	m.0c9l1
m.0m46cx	4	m.027q0k9
m.0m46cx	0	m.0kpv11
m.0m46cx	1	m.0f615wl
m.0m46cx	2	m.0c9l1
m.0mhtj7	2	m.03t0g5
m.0mhtj7	0	m.0kpv11
m.0mhtj7	1	m.0gdfmkb
m.0mhtj7	1	m.0f3x2nm
m.0mhtj7	1	m.034t7sf
m.0msxbl	1	m.0fx7bhj
m.0msxbl	1	m.0f7f6n5
m.0msxbl	1	m.030k5t9
m.0msxbl	1	m.032txw1
m.0msxbl	0	m.0kpv11
m.0msxbl	1	m.03fbt_
m.0msxbl	2	m.0lb_3
m.0msxbl	1	m.0fc6npy
m.0msxbl	1	m.0f6ckbm
m.0msxbl	1	m.0f5n_87
m.0mxkhz	1	m.0ffwgnz
m.0mxkhz	1	m.0fx4xm4
m.0mxkhz	1	m.0g2flfc
